['Date:20130102', 'Maturity:201301W2', 'Strike_price:7100', 'CallPut:call', 'close:680']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7200', 'CallPut:call', 'close:580']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7300', 'CallPut:call', 'close:480']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7400', 'CallPut:call', 'close:380']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7500', 'CallPut:call', 'close:281']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7550', 'CallPut:call', 'close:232']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7600', 'CallPut:call', 'close:189']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7650', 'CallPut:call', 'close:145']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7700', 'CallPut:call', 'close:106']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7750', 'CallPut:call', 'close:72']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7800', 'CallPut:call', 'close:45']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7850', 'CallPut:call', 'close:27']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:7900', 'CallPut:call', 'close:14.5']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:8000', 'CallPut:call', 'close:4.8']
['Date:20130102', 'Maturity:201301W2', 'Strike_price:8100', 'CallPut:call', 'close:1.2']
['Date:20130102', 'Maturity:201301', 'Strike_price:6000', 'CallPut:call', 'close:1780']
['Date:20130102', 'Maturity:201301', 'Strike_price:6100', 'CallPut:call', 'close:1680']
['Date:20130102', 'Maturity:201301', 'Strike_price:6200', 'CallPut:call', 'close:1580']
['Date:20130102', 'Maturity:201301', 'Strike_price:6300', 'CallPut:call', 'close:1480']
['Date:20130102', 'Maturity:201301', 'Strike_price:6400', 'CallPut:call', 'close:1380']
['Date:20130102', 'Maturity:201301', 'Strike_price:6500', 'CallPut:call', 'close:1280']
['Date:20130102', 'Maturity:201301', 'Strike_price:6600', 'CallPut:call', 'close:1180']
['Date:20130102', 'Maturity:201301', 'Strike_price:6700', 'CallPut:call', 'close:1080']
['Date:20130102', 'Maturity:201301', 'Strike_price:6800', 'CallPut:call', 'close:980']
['Date:20130102', 'Maturity:201301', 'Strike_price:6900', 'CallPut:call', 'close:880']
['Date:20130102', 'Maturity:201301', 'Strike_price:7000', 'CallPut:call', 'close:780']
['Date:20130102', 'Maturity:201301', 'Strike_price:7100', 'CallPut:call', 'close:675']
['Date:20130102', 'Maturity:201301', 'Strike_price:7200', 'CallPut:call', 'close:575']
['Date:20130102', 'Maturity:201301', 'Strike_price:7300', 'CallPut:call', 'close:479']
['Date:20130102', 'Maturity:201301', 'Strike_price:7400', 'CallPut:call', 'close:384']
['Date:20130102', 'Maturity:201301', 'Strike_price:7500', 'CallPut:call', 'close:288']
['Date:20130102', 'Maturity:201301', 'Strike_price:7600', 'CallPut:call', 'close:203']
['Date:20130102', 'Maturity:201301', 'Strike_price:7700', 'CallPut:call', 'close:128']
['Date:20130102', 'Maturity:201301', 'Strike_price:7800', 'CallPut:call', 'close:73']
['Date:20130102', 'Maturity:201301', 'Strike_price:7900', 'CallPut:call', 'close:36']
['Date:20130102', 'Maturity:201301', 'Strike_price:8000', 'CallPut:call', 'close:15.5']
['Date:20130102', 'Maturity:201301', 'Strike_price:8100', 'CallPut:call', 'close:5.9']
['Date:20130102', 'Maturity:201301', 'Strike_price:8200', 'CallPut:call', 'close:2.5']
['Date:20130102', 'Maturity:201301', 'Strike_price:8300', 'CallPut:call', 'close:1.2']
['Date:20130102', 'Maturity:201302', 'Strike_price:6000', 'CallPut:call', 'close:1780']
['Date:20130102', 'Maturity:201302', 'Strike_price:6100', 'CallPut:call', 'close:1680']
['Date:20130102', 'Maturity:201302', 'Strike_price:6200', 'CallPut:call', 'close:1580']
['Date:20130102', 'Maturity:201302', 'Strike_price:6300', 'CallPut:call', 'close:1480']
['Date:20130102', 'Maturity:201302', 'Strike_price:6400', 'CallPut:call', 'close:1380']
['Date:20130102', 'Maturity:201302', 'Strike_price:6500', 'CallPut:call', 'close:1280']
['Date:20130102', 'Maturity:201302', 'Strike_price:6600', 'CallPut:call', 'close:1180']
['Date:20130102', 'Maturity:201302', 'Strike_price:6700', 'CallPut:call', 'close:1080']
['Date:20130102', 'Maturity:201302', 'Strike_price:6800', 'CallPut:call', 'close:985']
['Date:20130102', 'Maturity:201302', 'Strike_price:6900', 'CallPut:call', 'close:885']
['Date:20130102', 'Maturity:201302', 'Strike_price:7000', 'CallPut:call', 'close:785']
['Date:20130102', 'Maturity:201302', 'Strike_price:7100', 'CallPut:call', 'close:690']
['Date:20130102', 'Maturity:201302', 'Strike_price:7200', 'CallPut:call', 'close:575']
['Date:20130102', 'Maturity:201302', 'Strike_price:7300', 'CallPut:call', 'close:499']
['Date:20130102', 'Maturity:201302', 'Strike_price:7400', 'CallPut:call', 'close:411']
['Date:20130102', 'Maturity:201302', 'Strike_price:7500', 'CallPut:call', 'close:334']
['Date:20130102', 'Maturity:201302', 'Strike_price:7600', 'CallPut:call', 'close:261']
['Date:20130102', 'Maturity:201302', 'Strike_price:7700', 'CallPut:call', 'close:197']
['Date:20130102', 'Maturity:201302', 'Strike_price:7800', 'CallPut:call', 'close:143']
['Date:20130102', 'Maturity:201302', 'Strike_price:7900', 'CallPut:call', 'close:103']
['Date:20130102', 'Maturity:201302', 'Strike_price:8000', 'CallPut:call', 'close:69']
['Date:20130102', 'Maturity:201302', 'Strike_price:8100', 'CallPut:call', 'close:46.5']
['Date:20130102', 'Maturity:201302', 'Strike_price:8200', 'CallPut:call', 'close:30']
['Date:20130102', 'Maturity:201302', 'Strike_price:8300', 'CallPut:call', 'close:18']
['Date:20130102', 'Maturity:201302', 'Strike_price:8400', 'CallPut:call', 'close:10.5']
['Date:20130102', 'Maturity:201302', 'Strike_price:8500', 'CallPut:call', 'close:7']
['Date:20130102', 'Maturity:201302', 'Strike_price:8600', 'CallPut:call', 'close:3.6']
['Date:20130102', 'Maturity:201302', 'Strike_price:8700', 'CallPut:call', 'close:2']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7100', 'CallPut:call', 'close:735']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7200', 'CallPut:call', 'close:635']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7300', 'CallPut:call', 'close:535']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7400', 'CallPut:call', 'close:437']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7500', 'CallPut:call', 'close:330']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7550', 'CallPut:call', 'close:287']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7600', 'CallPut:call', 'close:233']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7650', 'CallPut:call', 'close:184']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7700', 'CallPut:call', 'close:139']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7750', 'CallPut:call', 'close:99']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7800', 'CallPut:call', 'close:64']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7850', 'CallPut:call', 'close:39']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7900', 'CallPut:call', 'close:20']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:7950', 'CallPut:call', 'close:9.2']
['Date:20130103', 'Maturity:201301W2', 'Strike_price:8000', 'CallPut:call', 'close:4.2']
['Date:20130103', 'Maturity:201301', 'Strike_price:6000', 'CallPut:call', 'close:1830']
['Date:20130103', 'Maturity:201301', 'Strike_price:6100', 'CallPut:call', 'close:1730']
['Date:20130103', 'Maturity:201301', 'Strike_price:6200', 'CallPut:call', 'close:1630']
['Date:20130103', 'Maturity:201301', 'Strike_price:6300', 'CallPut:call', 'close:1530']
['Date:20130103', 'Maturity:201301', 'Strike_price:6400', 'CallPut:call', 'close:1430']
['Date:20130103', 'Maturity:201301', 'Strike_price:6500', 'CallPut:call', 'close:1330']
['Date:20130103', 'Maturity:201301', 'Strike_price:6600', 'CallPut:call', 'close:1230']
['Date:20130103', 'Maturity:201301', 'Strike_price:6700', 'CallPut:call', 'close:1130']
['Date:20130103', 'Maturity:201301', 'Strike_price:6800', 'CallPut:call', 'close:1030']
['Date:20130103', 'Maturity:201301', 'Strike_price:6900', 'CallPut:call', 'close:935']
['Date:20130103', 'Maturity:201301', 'Strike_price:7000', 'CallPut:call', 'close:835']
['Date:20130103', 'Maturity:201301', 'Strike_price:7100', 'CallPut:call', 'close:735']
['Date:20130103', 'Maturity:201301', 'Strike_price:7200', 'CallPut:call', 'close:635']
['Date:20130103', 'Maturity:201301', 'Strike_price:7300', 'CallPut:call', 'close:535']
['Date:20130103', 'Maturity:201301', 'Strike_price:7400', 'CallPut:call', 'close:431']
['Date:20130103', 'Maturity:201301', 'Strike_price:7500', 'CallPut:call', 'close:335']
['Date:20130103', 'Maturity:201301', 'Strike_price:7600', 'CallPut:call', 'close:239']
['Date:20130103', 'Maturity:201301', 'Strike_price:7700', 'CallPut:call', 'close:157']
['Date:20130103', 'Maturity:201301', 'Strike_price:7800', 'CallPut:call', 'close:91']
['Date:20130103', 'Maturity:201301', 'Strike_price:7900', 'CallPut:call', 'close:45']
['Date:20130103', 'Maturity:201301', 'Strike_price:8000', 'CallPut:call', 'close:17.5']
['Date:20130103', 'Maturity:201301', 'Strike_price:8100', 'CallPut:call', 'close:6.4']
['Date:20130103', 'Maturity:201301', 'Strike_price:8200', 'CallPut:call', 'close:2.4']
['Date:20130103', 'Maturity:201302', 'Strike_price:6000', 'CallPut:call', 'close:1840']
['Date:20130103', 'Maturity:201302', 'Strike_price:6100', 'CallPut:call', 'close:1740']
['Date:20130103', 'Maturity:201302', 'Strike_price:6200', 'CallPut:call', 'close:1640']
['Date:20130103', 'Maturity:201302', 'Strike_price:6300', 'CallPut:call', 'close:1540']
['Date:20130103', 'Maturity:201302', 'Strike_price:6400', 'CallPut:call', 'close:1440']
['Date:20130103', 'Maturity:201302', 'Strike_price:6500', 'CallPut:call', 'close:1340']
