ユら戳,,戳る(秅),秨絃基,程蔼基,程基,Μ絃基,害禴基,害禴%,Θユ秖,挡衡基,ゼ≧綪计,程程ㄎ禦基,程程ㄎ芥基,菌程蔼基,菌程基
1998/7/27,TX,199810,-,-,-,-,-,-,-,7925,1,-,-,7770,7770
1998/7/27,TX,199812,-,-,-,-,-,-,-,7907,4,-,-,7940,7875
1998/7/27,TX,199903,8015,8020,8013,8013,-7,-0.09%,4,8015,22,-,-,8242,8000
1998/7/27,TX,199906,-,-,-,-,-,-,-,8155,0,-,-,-,-
1998/7/28,TX,199809,7809,7830,7741,7742,-44,-0.57%,264,7742,496,-,-,8131,7740
1998/7/28,TX,199810,-,-,-,-,-,-,-,7881,1,-,-,7770,7770
1998/7/28,TX,199812,8024,8025,7922,7950,43,0.54%,8,7863,9,-,-,8025,7875
1998/7/28,TX,199903,8025,8025,8010,8010,-5,-0.06%,7,7971,27,-,-,8242,8000
1998/7/28,TX,199906,-,-,-,-,-,-,-,8111,0,-,-,-,-
1998/7/29,TX,199809,7710,7729,7657,7680,-62,-0.80%,323,7680,555,-,-,8131,7657
1998/7/29,TX,199810,7750,7750,7750,7750,-131,-1.66%,1,7819,2,-,-,7770,7750
1998/7/29,TX,199812,7885,7891,7800,7800,-63,-0.80%,9,7801,15,-,-,8025,7800
1998/7/29,TX,199903,7945,7980,7925,7980,9,0.11%,10,7980,35,-,-,8242,7925
1998/7/29,TX,199906,-,-,-,-,-,-,-,8049,0,-,-,-,-
1998/7/30,TX,199809,7665,7678,7620,7638,-42,-0.55%,222,7638,580,-,-,8131,7620
1998/7/30,TX,199810,7600,7660,7600,7660,-159,-2.03%,2,7777,3,-,-,7770,7600
1998/7/30,TX,199812,7753,7753,7753,7753,-48,-0.62%,2,7759,16,-,-,8025,7753
1998/7/30,TX,199903,7920,7920,7900,7900,-80,-1.00%,13,7938,46,-,-,8242,7900
1998/7/30,TX,199906,-,-,-,-,-,-,-,8007,0,-,-,-,-
1998/7/31,TX,199809,7660,7683,7600,7600,-38,-0.50%,257,7600,622,-,-,8131,7600
1998/7/31,TX,199810,7599,7599,7599,7599,-178,-2.29%,1,7599,4,-,-,7770,7599
1998/7/31,TX,199812,7777,7777,7777,7777,18,0.23%,1,7721,17,-,-,8025,7753
1998/7/31,TX,199903,7912,7912,7855,7855,-83,-1.05%,13,7900,57,-,-,8242,7855
1998/7/31,TX,199906,-,-,-,-,-,-,-,7969,0,-,-,-,-
1998/8/1,TX,199809,7557,7609,7550,7609,9,0.12%,378,7609,712,-,-,8131,7550
1998/8/1,TX,199810,7610,7610,7610,7610,11,0.14%,1,7608,4,-,-,7770,7599
1998/8/1,TX,199812,7825,7825,7725,7725,4,0.05%,5,7730,21,-,-,8025,7725
1998/8/1,TX,199903,7750,7810,7750,7810,-90,-1.14%,5,7909,58,-,-,8242,7750
1998/8/1,TX,199906,-,-,-,-,-,-,-,7978,0,-,-,-,-
1998/8/3,TX,199809,7640,7657,7542,7552,-57,-0.75%,293,7552,790,-,-,8131,7542
1998/8/3,TX,199810,7550,7550,7550,7550,-58,-0.76%,2,7530,4,-,-,7770,7550
1998/8/3,TX,199812,7735,7735,7730,7730,0,0.00%,3,7755,24,-,-,8025,7725
1998/8/3,TX,199903,7850,7850,7850,7850,-59,-0.75%,1,7852,58,-,-,8242,7750
1998/8/3,TX,199906,-,-,-,-,-,-,-,7921,0,-,-,-,-
1998/8/4,TX,199809,7555,7600,7548,7560,8,0.11%,302,7560,855,-,-,8131,7542
1998/8/4,TX,199810,7550,7550,7550,7550,20,0.27%,2,7538,4,-,-,7770,7550
1998/8/4,TX,199812,7730,7745,7730,7745,-10,-0.13%,3,7745,27,-,-,8025,7725
1998/8/4,TX,199903,7830,7835,7830,7835,-17,-0.22%,2,7835,60,-,-,8242,7750
1998/8/4,TX,199906,-,-,-,-,-,-,-,7929,0,-,-,-,-
1998/8/5,TX,199809,7510,7520,7470,7487,-73,-0.97%,455,7487,922,-,-,8131,7470
1998/8/5,TX,199810,-,-,-,-,-,-,-,7465,4,-,-,7770,7550
1998/8/5,TX,199812,7720,7785,7710,7721,-24,-0.31%,13,7721,38,-,-,8025,7710
1998/8/5,TX,199903,7800,7835,7770,7780,-55,-0.70%,15,7762,73,-,-,8242,7750
1998/8/5,TX,199906,-,-,-,-,-,-,-,7856,0,-,-,-,-
1998/8/6,TX,199809,7515,7525,7451,7462,-25,-0.33%,270,7462,971,-,-,8131,7451
1998/8/6,TX,199810,7500,7500,7500,7500,35,0.47%,1,7440,5,-,-,7770,7500
1998/8/6,TX,199812,7730,7730,7701,7720,-1,-0.01%,10,7720,47,-,-,8025,7701
1998/8/6,TX,199903,7770,7770,7760,7760,-2,-0.03%,4,7737,76,-,-,8242,7750
1998/8/6,TX,199906,-,-,-,-,-,-,-,7831,0,-,-,-,-
1998/8/7,TX,199809,7480,7520,7452,7515,53,0.71%,453,7515,1049,-,-,8131,7451
1998/8/7,TX,199810,7530,7530,7530,7530,90,1.21%,1,7530,5,-,-,7770,7500
1998/8/7,TX,199812,7725,7725,7668,7710,-10,-0.13%,6,7710,49,-,-,8025,7668
1998/8/7,TX,199903,7735,7735,7735,7735,-2,-0.03%,1,7760,77,-,-,8242,7735
1998/8/7,TX,199906,-,-,-,-,-,-,-,7884,0,-,-,-,-
1998/8/10,TX,199809,7500,7500,7350,7365,-150,-2.00%,345,7365,1048,-,-,8131,7350
1998/8/10,TX,199810,-,-,-,-,-,-,-,7380,5,-,-,7770,7500
1998/8/10,TX,199812,7651,7651,7600,7600,-110,-1.43%,4,7600,53,-,-,8025,7600
1998/8/10,TX,199903,7730,7730,7701,7701,-59,-0.76%,2,7650,77,-,-,8242,7701
1998/8/10,TX,199906,-,-,-,-,-,-,-,7734,0,-,-,-,-
1998/8/11,TX,199809,7316,7379,7316,7360,-5,-0.07%,386,7360,1093,-,-,8131,7316
1998/8/11,TX,199810,-,-,-,-,-,-,-,7375,5,-,-,7770,7500
1998/8/11,TX,199812,7580,7580,7580,7580,-20,-0.26%,1,7605,54,-,-,8025,7580
1998/8/11,TX,199903,7625,7650,7625,7630,-20,-0.26%,15,7645,82,-,-,8242,7625
1998/8/11,TX,199906,-,-,-,-,-,-,-,7729,0,-,-,-,-
1998/8/12,TX,199809,7335,7335,7281,7330,-30,-0.41%,384,7330,1205,-,-,8131,7281
1998/8/12,TX,199810,7360,7360,7358,7360,-15,-0.20%,4,7345,4,-,-,7770,7358
1998/8/12,TX,199812,7480,7525,7480,7525,-80,-1.05%,3,7525,55,-,-,8025,7480
1998/8/12,TX,199903,7550,7550,7500,7505,-140,-1.83%,5,7550,84,-,-,8242,7500
1998/8/12,TX,199906,-,-,-,-,-,-,-,7699,0,-,-,-,-
1998/8/13,TX,199809,7360,7378,7291,7291,-39,-0.53%,496,7291,1280,-,-,8131,7281
1998/8/13,TX,199810,7450,7450,7450,7450,105,1.43%,1,7306,5,-,-,7770,7358
1998/8/13,TX,199812,7520,7599,7476,7476,-49,-0.65%,4,7495,55,-,-,8025,7476
1998/8/13,TX,199903,7600,7600,7512,7512,-38,-0.50%,6,7512,85,-,-,8242,7500
1998/8/13,TX,199906,-,-,-,-,-,-,-,7660,0,-,-,-,-
1998/8/14,TX,199809,7275,7326,7140,7320,29,0.40%,528,7320,1339,-,-,8131,7140
1998/8/14,TX,199810,7300,7300,7300,7300,-6,-0.08%,3,7300,6,-,-,7770,7300
1998/8/14,TX,199812,7430,7449,7365,7439,-56,-0.75%,5,7439,56,-,-,8025,7365
1998/8/14,TX,199903,7546,7546,7497,7501,-11,-0.15%,9,7541,91,-,-,8242,7497
1998/8/14,TX,199906,-,-,-,-,-,-,-,7689,0,-,-,-,-
1998/8/15,TX,199809,7261,7338,7261,7300,-20,-0.27%,361,7300,1329,-,-,8131,7140
1998/8/15,TX,199810,7300,7300,7300,7300,0,0.00%,2,7280,8,-,-,7770,7300
1998/8/15,TX,199812,7465,7465,7465,7465,26,0.35%,2,7438,56,-,-,8025,7365
1998/8/15,TX,199903,7500,7549,7493,7495,-46,-0.61%,17,7521,100,-,-,8242,7493
1998/8/15,TX,199906,-,-,-,-,-,-,-,7669,0,-,-,-,-
1998/8/17,TX,199809,7285,7285,7219,7219,-81,-1.11%,308,7219,1331,-,-,8131,7140
1998/8/17,TX,199810,7300,7300,7280,7280,0,0.00%,4,7199,12,-,-,7770,7280
1998/8/17,TX,199812,7401,7481,7400,7481,43,0.58%,15,7481,58,-,-,8025,7365
1998/8/17,TX,199903,7500,7544,7400,7410,-111,-1.48%,17,7410,112,-,-,8242,7400
1998/8/17,TX,199906,-,-,-,-,-,-,-,7588,0,-,-,-,-
1998/8/18,TX,199809,7250,7250,7165,7220,1,0.01%,574,7220,1402,-,-,8131,7140
1998/8/18,TX,199810,7200,7200,7200,7200,1,0.01%,1,7200,12,-,-,7770,7200
1998/8/18,TX,199812,7400,7497,7400,7483,2,0.03%,4,7483,60,-,-,8025,7365
1998/8/18,TX,199903,7420,7420,7405,7405,-5,-0.07%,6,7412,116,-,-,8242,7400
1998/8/18,TX,199906,-,-,-,-,-,-,-,7589,0,-,-,-,-
1998/8/19,TX,199809,7269,7300,7260,7285,65,0.90%,543,7285,1496,-,-,8131,7140
1998/8/19,TX,199810,-,-,-,-,-,-,-,7301,12,-,-,7770,7200
1998/8/19,TX,199812,7405,7405,7405,7405,-78,-1.04%,2,7405,61,-,-,8025,7365
1998/8/19,TX,199903,7449,7598,7449,7598,186,2.51%,2,7598,118,-,-,8242,7400
1998/8/19,TX,199906,-,-,-,-,-,-,-,7654,0,-,-,-,-
1998/8/20,TX,199809,7300,7300,7253,7274,-11,-0.15%,322,7274,1577,-,-,8131,7140
1998/8/20,TX,199810,7320,7320,7280,7280,-21,-0.29%,6,7301,17,-,-,7770,7200
1998/8/20,TX,199812,7435,7508,7427,7506,101,1.36%,6,7506,60,-,-,8025,7365
1998/8/20,TX,199903,7588,7588,7470,7501,-97,-1.28%,4,7501,118,-,-,8242,7400
1998/8/20,TX,199906,-,-,-,-,-,-,-,7643,0,-,-,-,-
1998/8/21,TX,199809,7255,7255,7220,7225,-49,-0.67%,301,7225,1583,-,-,8131,7140
1998/8/21,TX,199810,-,-,-,-,-,-,-,7281,17,-,-,7770,7200
1998/8/21,TX,199812,6981,7479,6981,7430,-76,-1.01%,9,7430,64,-,-,8025,6981
1998/8/21,TX,199903,7452,7452,7452,7452,-49,-0.65%,1,7452,118,-,-,8242,7400
1998/8/21,TX,199906,-,-,-,-,-,-,-,7594,0,-,-,-,-
1998/8/24,TX,199809,7172,7175,6955,6955,-270,-3.74%,919,6955,1604,-,-,8131,6955
1998/8/24,TX,199810,7100,7100,7000,7000,-281,-3.86%,21,7009,34,-,-,7770,7000
1998/8/24,TX,199812,7250,7289,7171,7220,-210,-2.83%,9,7220,68,-,-,8025,6981
1998/8/24,TX,199903,7400,7400,7290,7300,-152,-2.04%,20,7300,131,-,-,8242,7290
1998/8/24,TX,199906,-,-,-,-,-,-,-,7324,0,-,-,-,-
1998/8/25,TX,199809,6938,6970,6844,6949,-6,-0.09%,780,6949,1628,-,-,8131,6844
1998/8/25,TX,199810,6902,6930,6868,6930,-79,-1.13%,23,6964,53,-,-,7770,6868
1998/8/25,TX,199812,7102,7102,6953,7019,-201,-2.78%,11,7001,72,-,-,8025,6953
1998/8/25,TX,199903,7298,7298,7160,7210,-90,-1.23%,17,7210,140,-,-,8242,7160
1998/8/25,TX,199906,-,-,-,-,-,-,-,7318,0,-,-,-,-
1998/8/26,TX,199809,6990,7014,6790,6790,-159,-2.29%,839,6790,1657,-,-,8131,6790
1998/8/26,TX,199810,7000,7022,6800,6800,-164,-2.35%,33,6834,76,-,-,7770,6800
1998/8/26,TX,199812,7050,7060,6880,6880,-121,-1.73%,25,6939,80,-,-,8025,6880
1998/8/26,TX,199903,7220,7230,6950,6950,-260,-3.61%,33,6950,166,-,-,8242,6950
1998/8/26,TX,199906,-,-,-,-,-,-,-,7159,0,-,-,-,-
1998/8/27,TX,199809,6681,6850,6651,6835,45,0.66%,1137,6835,1641,-,-,8131,6651
1998/8/27,TX,199810,6651,6845,6651,6800,-34,-0.50%,51,6800,95,-,-,7770,6651
1998/8/27,TX,199812,6880,6925,6715,6890,-49,-0.71%,17,6890,82,-,-,8025,6715
1998/8/27,TX,199903,6888,6950,6755,6950,0,0.00%,7,6995,163,-,-,8242,6755
1998/8/27,TX,199906,-,-,-,-,-,-,-,7158,0,-,-,-,-
1998/8/28,TX,199809,6699,6820,6655,6695,-140,-2.05%,1285,6695,1764,-,-,8131,6651
1998/8/28,TX,199810,6650,6774,6630,6700,-100,-1.47%,57,6700,120,-,-,7770,6630
1998/8/28,TX,199812,6700,6835,6700,6752,-138,-2.00%,23,6799,87,-,-,8025,6700
1998/8/28,TX,199903,6900,6900,6900,6900,-95,-1.36%,4,6855,164,-,-,8242,6755
1998/8/28,TX,199906,-,-,-,-,-,-,-,7018,0,-,-,-,-
1998/8/29,TX,199809,6700,6780,6700,6728,33,0.49%,698,6728,1879,-,-,8131,6651
1998/8/29,TX,199810,6750,6760,6692,6710,10,0.15%,34,6717,141,-,-,7770,6630
1998/8/29,TX,199812,6750,6825,6750,6761,-38,-0.56%,9,6740,89,-,-,8025,6700
1998/8/29,TX,199903,6895,6895,6820,6880,25,0.36%,20,6879,169,-,-,8242,6755
1998/8/29,TX,199906,-,-,-,-,-,-,-,7051,0,-,-,-,-
1998/8/31,TX,199809,6750,6756,6566,6566,-162,-2.41%,922,6566,1928,-,-,8131,6566
1998/8/31,TX,199810,6710,6710,6570,6570,-147,-2.19%,56,6574,167,-,-,7770,6570
1998/8/31,TX,199812,6705,6705,6620,6620,-120,-1.78%,14,6740,89,-,-,8025,6620
1998/8/31,TX,199903,6805,6805,6678,6678,-201,-2.92%,14,6717,169,-,-,8242,6678
1998/8/31,TX,199906,-,-,-,-,-,-,-,6889,0,-,-,-,-
1998/9/1,TX,199809,6352,6410,6216,6410,-156,-2.38%,1584,6410,1783,-,-,8131,6216
1998/9/1,TX,199810,6390,6390,6241,6390,-184,-2.80%,71,6390,177,-,-,7770,6241
1998/9/1,TX,199812,6490,6490,6289,6475,-265,-3.93%,32,6475,87,-,-,8025,6289
1998/9/1,TX,199903,6503,6503,6300,6480,-237,-3.53%,23,6426,166,-,-,8242,6300
1998/9/1,TX,199906,-,-,-,-,-,-,-,6733,0,-,-,-,-
1998/9/2,TX,199809,6494,6495,6380,6430,20,0.31%,1417,6430,1834,-,-,8131,6216
1998/9/2,TX,199810,6453,6498,6377,6430,40,0.63%,54,6410,185,-,-,7770,6241
1998/9/2,TX,199812,6510,6540,6416,6518,43,0.66%,17,6512,84,-,-,8025,6289
1998/9/2,TX,199903,6510,6598,6510,6598,172,2.68%,21,6551,167,-,-,8242,6300
1998/9/2,TX,199906,6262,6400,6262,6400,-333,-4.95%,5,6400,3,-,-,6400,6262
1998/9/3,TX,199809,6400,6400,6200,6200,-230,-3.58%,1459,6200,2075,-,-,8131,6200
1998/9/3,TX,199810,6430,6430,6200,6200,-210,-3.28%,104,6200,234,-,-,7770,6200
1998/9/3,TX,199812,6482,6482,6300,6300,-212,-3.26%,9,6284,91,-,-,8025,6289
1998/9/3,TX,199903,6520,6520,6331,6331,-220,-3.36%,18,6330,165,-,-,8242,6300
1998/9/3,TX,199906,6450,6450,6450,6450,50,0.78%,3,6248,0,-,-,6450,6262
1998/9/4,TX,199809,6120,6400,6120,6399,199,3.21%,1789,6399,1940,-,-,8131,6120
1998/9/4,TX,199810,6150,6420,6150,6420,220,3.55%,116,6420,229,-,-,7770,6150
1998/9/4,TX,199812,6200,6418,6200,6405,121,1.93%,21,6417,82,-,-,8025,6200
1998/9/4,TX,199903,6380,6505,6369,6505,175,2.76%,18,6505,164,-,-,8242,6300
1998/9/4,TX,199906,-,-,-,-,-,-,-,6447,0,-,-,6450,6262
1998/9/5,TX,199809,6420,6710,6420,6700,301,4.70%,2198,6700,1827,-,-,8131,6120
1998/9/5,TX,199810,6411,6699,6411,6690,270,4.21%,186,6690,219,-,-,7770,6150
1998/9/5,TX,199812,6480,6860,6480,6700,283,4.41%,28,6695,75,-,-,8025,6200
1998/9/5,TX,199903,6583,6788,6583,6788,283,4.35%,31,6788,166,-,-,8242,6300
1998/9/5,TX,199906,-,-,-,-,-,-,-,6748,0,-,-,6450,6262
1998/9/7,TX,199809,6730,6769,6603,6719,19,0.28%,1632,6719,1946,-,-,8131,6120
1998/9/7,TX,199810,6720,6749,6650,6730,40,0.60%,192,6730,271,-,-,7770,6150
1998/9/7,TX,199812,6710,6765,6682,6765,70,1.05%,33,6760,68,-,-,8025,6200
1998/9/7,TX,199903,6950,6950,6712,6850,62,0.91%,31,6848,168,-,-,8242,6300
1998/9/7,TX,199906,6690,6690,6690,6690,-58,-0.86%,1,6767,1,-,-,6690,6262
1998/9/8,TX,199809,6719,6870,6700,6865,146,2.17%,1410,6865,2000,-,-,8131,6120
1998/9/8,TX,199810,6730,6850,6730,6849,119,1.77%,160,6849,305,-,-,7770,6150
1998/9/8,TX,199812,6820,6900,6820,6900,140,2.07%,5,6900,64,-,-,8025,6200
1998/9/8,TX,199903,6848,6948,6848,6948,100,1.46%,11,6948,166,-,-,8242,6300
1998/9/8,TX,199906,6993,6993,6993,6993,226,3.34%,1,6950,1,-,-,6993,6262
1998/9/9,TX,199809,6930,6931,6735,6770,-95,-1.38%,1901,6770,2075,-,-,8131,6120
1998/9/9,TX,199810,6890,6900,6743,6769,-80,-1.17%,288,6769,419,-,-,7770,6150
1998/9/9,TX,199812,7000,7000,6800,6840,-60,-0.87%,12,6840,69,-,-,8025,6200
1998/9/9,TX,199903,7001,7001,6855,6860,-88,-1.27%,17,6860,165,-,-,8242,6300
1998/9/9,TX,199906,-,-,-,-,-,-,-,6855,1,-,-,6993,6262
1998/9/10,TX,199809,6720,6798,6702,6730,-40,-0.59%,1371,6730,1915,-,-,8131,6120
1998/9/10,TX,199810,6700,6750,6680,6685,-84,-1.24%,312,6685,556,-,-,7770,6150
1998/9/10,TX,199812,6740,6800,6700,6700,-140,-2.05%,44,6700,94,-,-,8025,6200
1998/9/10,TX,199903,6800,6838,6701,6711,-149,-2.17%,20,6711,172,-,-,8242,6300
1998/9/10,TX,199906,-,-,-,-,-,-,-,6815,1,-,-,6993,6262
1998/9/11,TX,199809,6680,6769,6630,6769,39,0.58%,1804,6769,1676,-,-,8131,6120
1998/9/11,TX,199810,6605,6700,6530,6684,-1,-0.01%,812,6684,814,-,-,7770,6150
1998/9/11,TX,199812,6650,6710,6522,6710,10,0.15%,41,6710,103,-,-,8025,6200
1998/9/11,TX,199903,6580,6698,6550,6666,-45,-0.67%,23,6626,172,-,-,8242,6300
1998/9/11,TX,199906,-,-,-,-,-,-,-,6854,1,-,-,6993,6262
1998/9/14,TX,199809,6789,6849,6769,6818,49,0.72%,871,6818,1479,-,-,8131,6120
1998/9/14,TX,199810,6714,6759,6699,6739,55,0.82%,835,6739,1173,-,-,7770,6150
1998/9/14,TX,199812,6720,6750,6720,6720,10,0.15%,39,6735,105,-,-,8025,6200
1998/9/14,TX,199903,6705,6758,6700,6755,129,1.95%,15,6720,171,-,-,8242,6300
1998/9/14,TX,199906,-,-,-,-,-,-,-,6903,1,-,-,6993,6262
1998/9/15,TX,199809,6840,6850,6780,6825,7,0.10%,612,6825,1156,-,-,8131,6120
1998/9/15,TX,199810,6755,6770,6686,6720,-19,-0.28%,903,6720,1519,-,-,7770,6150
1998/9/15,TX,199812,6750,6787,6680,6730,-5,-0.07%,8,6707,109,-,-,8025,6200
1998/9/15,TX,199903,6798,6798,6700,6735,15,0.22%,10,6718,174,-,-,8242,6300
1998/9/15,TX,199906,6700,6700,6700,6700,-203,-2.94%,6,6730,7,-,-,6993,6262
1998/9/16,TX,199809,6815,6995,6815,6995,170,2.49%,732,6995,575,-,-,8131,6120
1998/9/16,TX,199810,6730,6930,6700,6930,210,3.13%,1522,6930,1790,-,-,7770,6150
1998/9/16,TX,199812,6730,6880,6700,6880,173,2.58%,41,6880,120,-,-,8025,6200
1998/9/16,TX,199903,6718,6800,6718,6800,82,1.22%,14,6860,174,-,-,8242,6300
1998/9/16,TX,199906,6750,6848,6750,6848,118,1.75%,6,6848,12,-,-,6993,6262
1998/9/17,TX,199810,6945,6964,6892,6906,-24,-0.35%,1979,6906,2146,-,-,7770,6150
1998/9/17,TX,199811,6880,6930,6880,6900,-,-,11,6900,11,-,-,6930,6880
1998/9/17,TX,199812,6933,6933,6860,6860,-20,-0.29%,28,6870,124,-,-,8025,6200
1998/9/17,TX,199903,6900,6945,6820,6832,-28,-0.41%,13,6836,174,-,-,8242,6300
1998/9/17,TX,199906,6900,6900,6840,6840,-8,-0.12%,2,6824,12,-,-,6993,6262
1998/9/18,TX,199810,6840,6876,6832,6842,-64,-0.93%,1470,6842,2608,-,-,7770,6150
1998/9/18,TX,199811,6830,6830,6810,6815,-85,-1.23%,18,6815,24,-,-,6930,6810
1998/9/18,TX,199812,6790,6849,6790,6837,-33,-0.48%,16,6837,133,-,-,8025,6200
1998/9/18,TX,199903,6805,6805,6805,6805,-31,-0.45%,2,6802,174,-,-,8242,6300
1998/9/18,TX,199906,6815,6820,6815,6820,-4,-0.06%,2,6760,14,-,-,6993,6262
1998/9/19,TX,199810,6859,7040,6855,7039,197,2.88%,2339,7039,2821,-,-,7770,6150
1998/9/19,TX,199811,6870,6996,6870,6996,181,2.66%,30,6996,35,-,-,6996,6810
1998/9/19,TX,199812,6835,6966,6835,6966,129,1.89%,39,6977,146,-,-,8025,6200
1998/9/19,TX,199903,6800,6920,6800,6900,98,1.44%,8,6980,179,-,-,8242,6300
1998/9/19,TX,199906,6860,6940,6860,6940,180,2.66%,11,6940,22,-,-,6993,6262
1998/9/21,TX,199810,7035,7060,6850,6861,-178,-2.53%,2307,6861,2918,-,-,7770,6150
1998/9/21,TX,199811,7015,7020,6803,6868,-128,-1.83%,36,6868,43,-,-,7020,6803
1998/9/21,TX,199812,6977,6977,6812,6812,-165,-2.36%,19,6812,144,-,-,8025,6200
1998/9/21,TX,199903,6862,6862,6820,6820,-160,-2.29%,4,6802,178,-,-,8242,6300
1998/9/21,TX,199906,-,-,-,-,-,-,-,6762,22,-,-,6993,6262
1998/9/22,TX,199810,6930,6958,6855,6926,65,0.95%,1715,6926,3208,-,-,7770,6150
1998/9/22,TX,199811,6880,6900,6815,6890,22,0.32%,26,6890,59,-,-,7020,6803
1998/9/22,TX,199812,6820,6865,6800,6820,8,0.12%,15,6820,147,-,-,8025,6200
1998/9/22,TX,199903,6770,6833,6770,6833,31,0.46%,5,6833,178,-,-,8242,6300
1998/9/22,TX,199906,6828,6828,6818,6818,56,0.83%,3,6827,25,-,-,6993,6262
1998/9/23,TX,199810,6900,6946,6850,6852,-74,-1.07%,1773,6852,3400,-,-,7770,6150
1998/9/23,TX,199811,6880,6890,6825,6839,-51,-0.74%,18,6850,58,-,-,7020,6803
1998/9/23,TX,199812,6859,6860,6770,6770,-50,-0.73%,24,6770,159,-,-,8025,6200
1998/9/23,TX,199903,6829,6830,6800,6815,-18,-0.26%,5,6759,181,-,-,8242,6300
1998/9/23,TX,199906,6710,6710,6710,6710,-117,-1.71%,1,6740,24,-,-,6993,6262
1998/9/24,TX,199810,6940,6940,6870,6890,38,0.55%,1403,6890,3630,-,-,7770,6150
1998/9/24,TX,199811,6889,6900,6851,6860,10,0.15%,9,6858,60,-,-,7020,6803
1998/9/24,TX,199812,6860,6860,6800,6800,30,0.44%,10,6812,160,-,-,8025,6200
1998/9/24,TX,199903,6820,6820,6800,6810,51,0.75%,3,6797,182,-,-,8242,6300
1998/9/24,TX,199906,-,-,-,-,-,-,-,6778,24,-,-,6993,6262
1998/9/25,TX,199810,6856,6881,6771,6871,-19,-0.28%,1928,6871,3269,-,-,7770,6150
1998/9/25,TX,199811,6830,6830,6750,6821,-37,-0.54%,26,6821,69,-,-,7020,6750
1998/9/25,TX,199812,6802,6802,6705,6785,-27,-0.40%,18,6795,155,-,-,8025,6200
1998/9/25,TX,199903,6791,6791,6755,6775,-22,-0.32%,5,6715,187,-,-,8242,6300
1998/9/25,TX,199906,-,-,-,-,-,-,-,6795,24,-,-,6993,6262
1998/9/28,TX,199810,6860,6880,6801,6840,-31,-0.45%,1132,6840,3442,-,-,7770,6150
1998/9/28,TX,199811,6791,6818,6791,6815,-6,-0.09%,8,6815,71,-,-,7020,6750
1998/9/28,TX,199812,6790,6795,6785,6795,0,0.00%,7,6764,154,-,-,8025,6200
1998/9/28,TX,199903,-,-,-,-,-,-,-,6780,187,-,-,8242,6300
1998/9/28,TX,199906,6818,6818,6818,6818,23,0.34%,1,6750,24,-,-,6993,6262
1998/9/29,TX,199810,6870,6875,6780,6806,-34,-0.50%,1389,6806,3590,-,-,7770,6150
1998/9/29,TX,199811,6850,6850,6770,6794,-21,-0.31%,24,6794,78,-,-,7020,6750
1998/9/29,TX,199812,6800,6849,6750,6780,16,0.24%,12,6736,156,-,-,8025,6200
1998/9/29,TX,199903,6800,6800,6750,6750,-30,-0.44%,3,6778,188,-,-,8242,6300
1998/9/29,TX,199906,6800,6800,6800,6800,50,0.74%,1,6778,25,-,-,6993,6262
1998/9/30,TX,199810,6806,6827,6751,6787,-19,-0.28%,1239,6787,3554,-,-,7770,6150
1998/9/30,TX,199811,6795,6795,6701,6720,-74,-1.09%,19,6733,88,-,-,7020,6701
1998/9/30,TX,199812,6731,6750,6710,6735,-1,-0.01%,25,6735,163,-,-,8025,6200
1998/9/30,TX,199903,6689,6689,6688,6688,-90,-1.33%,2,6759,190,-,-,8242,6300
